img_url1,img_url2,prompt,num_questions,seed,question1,question2
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+caution+sign+and+a+pyramidal+vase/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+caution+sign+and+a+pyramidal+vase/3.png,a pentagonal caution sign and a pyramidal vase,2,3,a pentagonal caution sign,a pyramidal vase
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+rectangular+computer+and+a+teardrop+pendant/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+rectangular+computer+and+a+teardrop+pendant/2.png,a rectangular computer and a teardrop pendant,2,2,a rectangular computer,a teardrop pendant
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+circular+clock+and+a+triangular+bookshelf/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+circular+clock+and+a+triangular+bookshelf/1.png,a circular clock and a triangular bookshelf,2,1,a circular clock,a triangular bookshelf
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+jar+of+honey/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+jar+of+honey/1.png,a cubic block and a cylindrical jar of honey,3,1,a cubic block,a cylindrical jar,honey
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+parking+sign+and+a+pyramidal+trophy/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+parking+sign+and+a+pyramidal+trophy/3.png,a pentagonal parking sign and a pyramidal trophy,2,3,a pentagonal parking sign,a pyramidal trophy
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+desk+and+a+diamond+desk+organizer/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+desk+and+a+diamond+desk+organizer/1.png,a pentagonal desk and a diamond desk organizer,2,1,a pentagonal desk,a diamond desk organizer
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+tall+tree+and+a+short+bush/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+tall+tree+and+a+short+bush/1.png,a tall tree and a short bush,2,1,a tall tree,a short bush
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+badge+and+a+pyramidal+crystal/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+badge+and+a+pyramidal+crystal/3.png,a pentagonal badge and a pyramidal crystal,2,3,a pentagonal badge,a pyramidal crystal
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+lion+and+a+small+mouse/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+lion+and+a+small+mouse/3.png,a big lion and a small mouse,2,3,a big lion,a small mouse
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+road+sign+and+a+pyramidal+bookshelf/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+road+sign+and+a+pyramidal+bookshelf/1.png,a pentagonal road sign and a pyramidal bookshelf,2,1,a pentagonal road sign,a pyramidal bookshelf
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+brooch+and+a+teardrop+bracelet/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+brooch+and+a+teardrop+bracelet/2.png,a diamond brooch and a teardrop bracelet,2,2,a diamond brooch,a teardrop bracelet
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oblong+sweet+potato+and+a+teardrop+blueberry/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oblong+sweet+potato+and+a+teardrop+blueberry/2.png,an oblong sweet potato and a teardrop blueberry,2,2,an oblong sweet potato,a teardrop blueberry
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oblong+zucchini+and+a+teardrop+cherry/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oblong+zucchini+and+a+teardrop+cherry/1.png,an oblong zucchini and a teardrop cherry,2,1,an oblong zucchini,a teardrop cherry
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+pentagonal+game+box/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+pentagonal+game+box/1.png,a cubic Rubik's cube and a pentagonal game box,2,1,a cubic rubik's cube,a pentagonal game box
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pyramidal+tomb+and+a+spherical+urn/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pyramidal+tomb+and+a+spherical+urn/2.png,a pyramidal tomb and a spherical urn,2,2,a pyramidal tomb,a spherical urn
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+rectangular+television+and+a+teardrop+remote+control/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+rectangular+television+and+a+teardrop+remote+control/1.png,a rectangular television and a teardrop remote control,2,1,a rectangular television,a teardrop remote control
