img_url1,img_url2,prompt,num_questions,seed,question1,question2
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+globe+and+a+conical+flagpole/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+globe+and+a+conical+flagpole/1.png,a spherical globe and a conical flagpole,2,1,a spherical globe,a conical flagpole
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+tall+palm+tree+and+a+short+shrub/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+tall+palm+tree+and+a+short+shrub/1.png,a tall palm tree and a short shrub,2,1,a tall palm tree,a short shrub
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+ball+and+a+conical+party+hat/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+ball+and+a+conical+party+hat/1.png,a spherical ball and a conical party hat,2,1,a spherical ball,a conical party hat
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+balloon+and+a+small+marble/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+balloon+and+a+small+marble/3.png,a big balloon and a small marble,2,3,a big balloon,a small marble
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+pig+and+a+small+mouse/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+pig+and+a+small+mouse/3.png,a big pig and a small mouse,2,3,a big pig,a small mouse
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+tall+basketball+player+and+a+short+jockey./3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+tall+basketball+player+and+a+short+jockey./3.png,a tall basketball player and a short jockey.,2,3,a tall basketball player,a short jockey
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+lion+and+a+small+mouse/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+lion+and+a+small+mouse/2.png,a big lion and a small mouse,2,2,a big lion,a small mouse
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+conical+Christmas+tree+and+a+pentagonal+tree+skirt/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+conical+Christmas+tree+and+a+pentagonal+tree+skirt/3.png,a conical Christmas tree and a pentagonal tree skirt,2,3,a conical christmas tree,a pentagonal tree skirt
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+ornament+and+a+triangular+tree+topper/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+ornament+and+a+triangular+tree+topper/3.png,a spherical ornament and a triangular tree topper,2,3,a spherical ornament,a triangular tree topper
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oval+picture+frame+and+a+rectangular+painting/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oval+picture+frame+and+a+rectangular+painting/1.png,an oval picture frame and a rectangular painting,2,1,an oval picture frame,a rectangular painting
